ptp,rt,row,col,correct,condition,stage,stimulus,corr_row,corr_col,trial_type,trial_index,time_elapsed,internal_node_id,session_global,session_condition,response_dist_cb,rougly_correct
48652,1862,5,10,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,52,172903,0.0-0.0-0.52,3,3,0,1
48652,1891,3,6,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,53,176303,0.0-0.0-0.53,3,3,0,1
48652,1798,5,10,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,54,179612,0.0-0.0-0.54,3,3,0,1
48652,2716,10,9,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,55,183840,0.0-0.0-0.55,3,3,0,1
48652,1504,7,7,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,56,186863,0.0-0.0-0.56,3,3,0,1
48652,1887,6,3,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,57,190283,0.0-0.0-0.57,3,3,0,1
48652,1713,9,9,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,58,193523,0.0-0.0-0.58,3,3,1,1
48652,1547,6,3,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,59,196603,0.0-0.0-0.59,3,3,0,1
48652,1959,7,6,0,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/callbell.jpg,10,4,playground,0,2967,0.0-0.0-0.0,4,1,1,1
48652,1450,10,9,0,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/campfire.jpg,4,5,playground,1,5929,0.0-0.0-0.1,4,1,-10,0
48652,1573,9,4,0,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/callbell.jpg,10,4,playground,2,9013,0.0-0.0-0.2,4,1,1,1
48652,1921,5,3,0,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/car.jpg,8,8,playground,3,12456,0.0-0.0-0.3,4,1,8,0
48652,1445,6,7,0,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/cactus.jpg,8,2,playground,4,15422,0.0-0.0-0.4,4,1,-3,0
48652,1499,10,4,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/callbell.jpg,10,4,playground,5,18436,0.0-0.0-0.5,4,1,0,1
48652,2099,5,10,0,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/candelabra.jpg,11,7,playground,6,22056,0.0-0.0-0.6,4,1,3,0
48652,1415,11,10,0,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/caribou02.jpg,3,9,playground,7,24986,0.0-0.0-0.7,4,1,-9,0
48652,2081,5,4,0,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/campfire.jpg,4,5,playground,8,28587,0.0-0.0-0.8,4,1,0,1
48652,2342,4,8,0,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/caribou02.jpg,3,9,playground,9,32456,0.0-0.0-0.9,4,1,0,1
48652,2231,11,6,0,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/campfire.jpg,4,5,playground,10,36206,0.0-0.0-0.10,4,1,-8,0
48652,1940,10,4,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/callbell.jpg,10,4,playground,11,39676,0.0-0.0-0.11,4,1,0,1
48652,NA,NA,NA,NA,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/caribou02.jpg,3,9,playground,12,44205,0.0-0.0-0.12,4,1,NA,0
48652,1618,10,4,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/callbell.jpg,10,4,playground,13,47346,0.0-0.0-0.13,4,1,0,1
48652,2153,6,4,0,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/cactus.jpg,8,2,playground,14,51033,0.0-0.0-0.14,4,1,0,1
48652,1947,10,9,0,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/car.jpg,8,8,playground,15,54496,0.0-0.0-0.15,4,1,-3,0
48652,1580,3,9,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/caribou02.jpg,3,9,playground,16,57616,0.0-0.0-0.16,4,1,0,1
48652,1690,8,1,0,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/cactus.jpg,8,2,playground,17,60834,0.0-0.0-0.17,4,1,1,1
48652,2695,5,9,0,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/candelabra.jpg,11,7,playground,18,65056,0.0-0.0-0.18,4,1,4,0
48652,2128,4,4,0,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/campfire.jpg,4,5,playground,19,68696,0.0-0.0-0.19,4,1,1,1
48652,1556,9,2,0,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/cactus.jpg,8,2,playground,20,71766,0.0-0.0-0.20,4,1,-1,1
48652,1161,3,10,0,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/caribou02.jpg,3,9,playground,21,74447,0.0-0.0-0.21,4,1,-1,1
48652,2132,11,6,0,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/candelabra.jpg,11,7,playground,22,78106,0.0-0.0-0.22,4,1,1,1
48652,2651,4,5,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/campfire.jpg,4,5,playground,23,82286,0.0-0.0-0.23,4,1,0,1
48652,1676,9,2,0,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/cactus.jpg,8,2,playground,24,85476,0.0-0.0-0.24,4,1,-1,1
48652,1155,10,4,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/callbell.jpg,10,4,playground,25,88155,0.0-0.0-0.25,4,1,0,1
48652,1582,11,7,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/candelabra.jpg,11,7,playground,26,91266,0.0-0.0-0.26,4,1,0,1
48652,1766,4,6,0,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/campfire.jpg,4,5,playground,27,94556,0.0-0.0-0.27,4,1,-1,1
48652,2400,11,7,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/candelabra.jpg,11,7,playground,28,98476,0.0-0.0-0.28,4,1,0,1
48652,2399,8,8,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/car.jpg,8,8,playground,29,102397,0.0-0.0-0.29,4,1,0,1
48652,1923,3,9,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/caribou02.jpg,3,9,playground,30,105845,0.0-0.0-0.30,4,1,0,1
48652,2846,11,7,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/candelabra.jpg,11,7,playground,31,110200,0.0-0.0-0.31,4,1,0,1
48652,NA,NA,NA,NA,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/car.jpg,8,8,playground,32,114738,0.0-0.0-0.32,4,1,NA,0
48652,2445,10,2,0,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/cactus.jpg,8,2,playground,33,118706,0.0-0.0-0.33,4,1,-2,0
48652,1937,8,9,0,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/car.jpg,8,8,playground,34,122167,0.0-0.0-0.34,4,1,-1,1
48652,1827,4,5,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/campfire.jpg,4,5,playground,35,125516,0.0-0.0-0.35,4,1,0,1
48652,2994,9,2,0,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/cactus.jpg,8,2,playground,36,130037,0.0-0.0-0.36,4,1,-1,1
48652,1894,11,7,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/candelabra.jpg,11,7,playground,37,133456,0.0-0.0-0.37,4,1,0,1
48652,2159,10,4,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/callbell.jpg,10,4,playground,38,137156,0.0-0.0-0.38,4,1,0,1
48652,2339,11,7,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/candelabra.jpg,11,7,playground,39,141026,0.0-0.0-0.39,4,1,0,1
48652,1765,4,5,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/campfire.jpg,4,5,playground,40,144316,0.0-0.0-0.40,4,1,0,1
48652,1472,8,2,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/cactus.jpg,8,2,playground,41,147301,0.0-0.0-0.41,4,1,0,1
48652,1577,3,9,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/caribou02.jpg,3,9,playground,42,150406,0.0-0.0-0.42,4,1,0,1
48652,1973,11,7,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/candelabra.jpg,11,7,playground,43,153906,0.0-0.0-0.43,4,1,0,1
48652,1379,10,4,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/callbell.jpg,10,4,playground,44,156816,0.0-0.0-0.44,4,1,0,1
48652,1518,8,8,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/car.jpg,8,8,playground,45,159876,0.0-0.0-0.45,4,1,0,1
48652,1393,3,9,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/caribou02.jpg,3,9,playground,46,162785,0.0-0.0-0.46,4,1,0,1
48652,1210,10,4,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/callbell.jpg,10,4,playground,47,165506,0.0-0.0-0.47,4,1,0,1
48652,1460,8,7,0,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/car.jpg,8,8,playground,48,168503,0.0-0.0-0.48,4,1,1,1
48652,1322,4,5,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/campfire.jpg,4,5,playground,49,171344,0.0-0.0-0.49,4,1,0,1
48652,1640,8,2,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/cactus.jpg,8,2,playground,50,174506,0.0-0.0-0.50,4,1,0,1
48652,1243,3,9,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/caribou02.jpg,3,9,playground,51,177277,0.0-0.0-0.51,4,1,0,1
48652,1379,9,4,0,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/callbell.jpg,10,4,playground,52,180186,0.0-0.0-0.52,4,1,1,1
48652,1401,4,5,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/campfire.jpg,4,5,playground,53,183116,0.0-0.0-0.53,4,1,0,1
48652,1662,8,8,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/car.jpg,8,8,playground,54,186316,0.0-0.0-0.54,4,1,0,1
48652,1482,11,7,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/candelabra.jpg,11,7,playground,55,189312,0.0-0.0-0.55,4,1,0,1
48652,1615,8,8,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/car.jpg,8,8,playground,56,192456,0.0-0.0-0.56,4,1,0,1
48652,1134,2,9,0,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/caribou02.jpg,3,9,playground,57,195106,0.0-0.0-0.57,4,1,1,1
48652,1656,8,2,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/cactus.jpg,8,2,playground,58,198276,0.0-0.0-0.58,4,1,0,1
48652,1644,8,8,1,adj_6_6,new_pa_learning,img/targets/BOSS/downsized/car.jpg,8,8,playground,59,201436,0.0-0.0-0.59,4,1,0,1
zibzab,1750.175,3,6,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,0,2763,0.0-0.0-0.0,1,1,0,1
zibzab,1287.945,6,6,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,1,5579,0.0-0.0-0.1,1,1,2,0
zibzab,1196.715,6,6,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,2,8299,0.0-0.0-0.2,1,1,-3,0
zibzab,1706.545,8,9,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,3,11520,0.0-0.0-0.3,1,1,2,0
zibzab,2139.56,6,3,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,4,15180,0.0-0.0-0.4,1,1,0,1
zibzab,1181.035,6,7,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,5,17869,0.0-0.0-0.5,1,1,1,1
zibzab,2821.99,2,10,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,6,22243,0.0-0.0-0.6,1,1,1,1
zibzab,1538.29,10,9,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,7,25303,0.0-0.0-0.7,1,1,0,1
zibzab,1480.8,3,6,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,8,28303,0.0-0.0-0.8,1,1,0,1
zibzab,1835.49,9,4,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,9,31651,0.0-0.0-0.9,1,1,0,1
zibzab,1814.54,6,9,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,10,34982,0.0-0.0-0.10,1,1,0,1
zibzab,1426.265,3,6,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,11,37927,0.0-0.0-0.11,1,1,0,1
zibzab,1335.925,7,7,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,12,40773,0.0-0.0-0.12,1,1,0,1
zibzab,1376.845,5,10,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,13,43661,0.0-0.0-0.13,1,1,0,1
zibzab,1414.7,10,10,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,14,46590,0.0-0.0-0.14,1,1,-1,1
zibzab,1404.84,5,9,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,15,49507,0.0-0.0-0.15,1,1,1,1
zibzab,1331.59,9,9,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,16,52348,0.0-0.0-0.16,1,1,1,1
zibzab,1988.97,4,10,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,17,55845,0.0-0.0-0.17,1,1,1,1
zibzab,1725.18,6,3,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,18,59083,0.0-0.0-0.18,1,1,0,1
zibzab,1361.98,9,9,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,19,61958,0.0-0.0-0.19,1,1,1,1
zibzab,1507.735,9,4,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,20,64976,0.0-0.0-0.20,1,1,0,1
zibzab,2098,5,10,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,21,68588,0.0-0.0-0.21,1,1,0,1
zibzab,1636.705,6,3,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,22,71737,0.0-0.0-0.22,1,1,0,1
zibzab,1552.79,8,7,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,23,74807,0.0-0.0-0.23,1,1,-1,1
zibzab,1426.88,10,9,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,24,77746,0.0-0.0-0.24,1,1,0,1
zibzab,1916.325,3,6,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,25,81172,0.0-0.0-0.25,1,1,0,1
zibzab,2109.58,7,7,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,26,84793,0.0-0.0-0.26,1,1,0,1
zibzab,1640.45,3,6,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,27,87941,0.0-0.0-0.27,1,1,0,1
zibzab,1451.46,9,4,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,28,90904,0.0-0.0-0.28,1,1,0,1
zibzab,1645.385,3,6,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,29,94058,0.0-0.0-0.29,1,1,0,1
zibzab,1734.855,7,6,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,30,97300,0.0-0.0-0.30,1,1,1,1
zibzab,1357.82,6,4,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,31,100167,0.0-0.0-0.31,1,1,-1,1
zibzab,1402.34,7,7,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,32,103082,0.0-0.0-0.32,1,1,0,1
zibzab,1521.45,6,3,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,33,106116,0.0-0.0-0.33,1,1,0,1
zibzab,1403.285,6,9,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,34,109030,0.0-0.0-0.34,1,1,0,1
zibzab,2031.27,3,6,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,35,112575,0.0-0.0-0.35,1,1,0,1
zibzab,2049.245,7,7,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,36,116137,0.0-0.0-0.36,1,1,0,1
zibzab,1769.465,6,9,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,37,119419,0.0-0.0-0.37,1,1,0,1
zibzab,1438.195,9,9,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,38,122364,0.0-0.0-0.38,1,1,1,1
zibzab,1886.715,6,3,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,39,125764,0.0-0.0-0.39,1,1,0,1
zibzab,1515.525,9,4,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,40,128792,0.0-0.0-0.40,1,1,0,1
zibzab,1683.435,3,5,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,41,131985,0.0-0.0-0.41,1,1,1,1
zibzab,1568.15,9,9,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,42,135066,0.0-0.0-0.42,1,1,1,1
zibzab,1476.455,9,4,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,43,138054,0.0-0.0-0.43,1,1,0,1
zibzab,1706.885,6,3,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,44,141272,0.0-0.0-0.44,1,1,0,1
zibzab,1612.725,7,7,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,45,144392,0.0-0.0-0.45,1,1,0,1
